,TF,Target,Label
5392,469,175,0
5393,469,428,0
5394,469,842,0
5395,469,1014,0
5396,469,1235,0
5397,469,198,0
5398,469,471,0
5399,469,101,0
5400,469,635,0
5401,469,921,0
5402,469,412,0
5403,469,406,0
5404,469,799,0
5405,469,1140,0
5406,469,28,0
5407,469,47,0
5408,469,263,0
5409,469,284,0
5410,469,688,0
5411,469,815,0
5412,469,1075,0
5413,469,40,0
5414,469,829,0
5415,469,756,0
5416,469,830,0
5417,469,464,0
5418,469,481,0
5419,469,78,0
5420,469,687,0
5421,469,787,0
5422,469,3,0
5423,469,252,0
5424,469,191,0
5425,469,654,0
5426,469,1,0
5427,469,317,0
5428,469,607,0
5429,469,752,0
5430,469,741,0
5431,469,260,0
5432,469,569,0
5433,469,335,0
5434,469,809,0
5435,469,795,0
5436,469,512,0
5437,469,578,0
5438,469,769,0
5439,469,515,0
5440,469,384,0
5441,469,369,0
5442,469,372,0
5443,469,920,0
5444,469,391,0
5445,469,1086,0
5446,469,935,0
5447,469,283,0
5448,469,619,0
5449,469,1199,0
5450,469,1160,0
5451,469,201,0
5452,469,1007,0
5453,469,1280,0
5454,469,475,0
5455,469,520,0
5456,469,1270,0
5457,469,931,0
5458,469,8,0
5459,469,793,0
5460,469,875,0
5461,469,684,0
5462,469,523,0
5463,469,602,0
5464,469,593,0
5465,469,733,0
5466,469,542,0
5467,469,981,0
5468,469,519,0
5469,469,1108,0
5470,469,705,0
5471,469,130,0
5472,469,545,0
5473,469,800,0
5474,469,1098,0
5475,469,204,0
5476,469,1029,0
5477,469,106,0
5478,469,942,0
5479,469,164,0
5480,469,492,0
5481,469,757,0
5482,469,203,0
5483,469,1191,0
5484,469,988,0
5485,469,109,0
5486,469,728,0
5487,469,572,0
5488,469,746,0
5489,469,1137,0
5490,469,503,0
5491,469,368,0
5492,469,1278,0
5493,469,679,0
5494,469,286,0
5495,469,984,0
5496,469,128,0
5497,469,65,0
5498,469,743,0
5499,469,440,0
5500,469,927,0
5501,469,458,0
5502,469,339,0
5503,469,1267,0
5504,469,622,0
5505,469,864,0
5506,469,261,0
5507,469,126,0
5508,469,1106,0
5509,469,262,0
5510,469,685,0
5511,469,323,0
5512,469,427,0
5513,469,1190,0
5514,469,92,0
5515,469,429,0
5516,469,1254,0
5517,469,237,0
5518,469,382,0
5519,469,628,0
5520,469,1159,0
5521,469,1206,0
5522,469,208,0
5523,469,831,0
5524,469,62,0
5525,469,405,0
5526,469,77,0
5527,469,1306,0
5528,469,926,0
5529,469,159,0
5530,469,1247,0
5531,469,718,0
5532,469,18,0
5533,469,867,0
5534,469,1096,0
5535,469,1134,0
5536,469,579,0
5537,469,153,0
5538,469,1271,0
5539,469,773,0
5540,469,617,0
5541,469,782,0
5542,469,1038,0
5543,469,1226,0
5544,469,256,0
5545,469,1241,0
5546,469,632,0
5547,469,562,0
5548,469,1114,0
5549,469,963,0
5550,469,170,0
5551,469,282,0
5552,469,310,0
5553,469,254,0
5554,469,511,0
5555,469,1308,0
5556,469,293,0
5557,469,226,0
5558,469,979,0
5559,469,165,0
5560,469,2,0
5561,469,513,0
5562,469,381,0
5563,469,435,0
5564,469,603,0
5565,469,300,0
5566,469,865,0
5567,469,467,0
5568,469,759,0
5569,469,899,0
5570,469,1266,0
5571,469,94,0
5572,469,613,0
5573,469,460,0
5574,469,590,0
5575,469,976,0
5576,469,527,0
5577,469,212,0
5578,469,825,0
5579,469,21,0
5580,469,958,0
5581,469,538,0
5582,469,949,0
5583,469,509,0
5584,469,672,0
5585,469,726,0
5586,469,1087,0
5587,469,9,0
5588,469,450,0
5589,469,772,0
5590,469,1032,0
5591,469,697,0
5592,469,630,0
5593,469,1081,0
5594,469,79,0
5595,469,1145,0
5596,469,364,0
5597,469,200,0
5598,469,478,0
5599,469,722,0
5600,469,712,0
5601,469,408,0
5602,469,1258,0
5603,469,508,0
5604,469,925,0
5605,469,1253,0
5606,469,116,0
5607,469,627,0
5608,469,783,0
5609,469,967,0
5610,469,420,0
5611,469,1294,0
5612,469,957,0
5613,469,649,0
5614,469,540,0
5615,469,748,0
5616,469,362,0
5617,469,63,0
5618,469,1176,0
5619,469,929,0
5620,469,172,0
5621,469,939,0
5622,469,219,0
5623,469,1017,0
5624,469,1187,0
5625,469,742,0
5626,469,19,0
5627,469,1026,0
5628,469,313,0
5629,469,591,0
5630,469,638,0
5631,469,373,0
5632,469,131,0
5633,469,995,0
5634,469,240,0
5635,469,839,0
5636,469,753,0
5637,469,1004,0
5638,469,1314,0
5639,469,947,0
5640,469,1107,0
5641,469,477,0
5642,469,257,0
5643,469,361,0
5644,469,916,0
5645,469,340,0
5646,469,105,0
5647,469,808,0
5648,469,245,0
5649,469,281,0
5650,469,1207,0
5651,469,902,0
5652,469,166,0
5653,469,655,0
5654,469,849,0
5655,469,610,0
5656,469,311,0
5657,469,14,0
5658,469,149,0
5659,469,596,0
5660,469,42,0
5661,469,33,0
5662,469,1069,0
5663,469,812,0
5664,469,199,0
5665,469,455,0
5666,469,322,0
5667,469,10,0
5668,469,681,0
5669,469,358,0
5670,469,695,0
5671,469,606,0
5672,469,1155,0
5673,469,798,0
5674,469,470,0
5675,469,41,0
5676,469,113,0
5677,469,123,0
5678,469,778,0
5679,469,870,0
5680,469,234,0
5681,469,1285,0
5682,469,701,0
5683,469,1238,0
5684,469,999,0
5685,469,943,0
5686,469,614,0
5687,469,402,0
5688,469,850,0
5689,469,874,0
5690,469,843,0
5691,469,354,0
5692,469,991,0
5693,469,1119,0
5694,469,1269,0
5695,469,1036,0
5696,469,903,0
5697,469,444,0
5698,469,229,0
5699,469,1062,0
5700,469,594,0
5701,469,329,0
5702,469,745,0
5703,469,640,0
5704,469,380,0
5705,469,111,0
5706,469,443,0
5707,469,989,0
5708,469,827,0
5709,469,835,0
5710,469,796,0
5711,469,103,0
5712,469,1144,0
5713,469,333,0
5714,469,785,0
5715,469,716,0
5716,469,419,0
5717,469,666,0
5718,469,533,0
5719,469,326,0
5720,469,500,0
5721,469,446,0
5722,469,642,0
5723,469,1230,0
5724,469,936,0
5725,469,985,0
5726,469,1215,0
5727,469,833,0
5728,469,582,0
5729,469,1028,0
5730,469,1143,0
5731,469,332,0
5732,469,1279,0
5733,469,442,0
5734,469,67,0
5735,469,31,0
5736,469,277,0
5737,469,982,0
5738,469,196,0
5739,469,544,0
5740,469,601,0
5741,469,1275,0
5742,469,779,0
5743,469,677,0
5744,469,43,0
5745,469,70,0
5746,469,516,0
5747,469,410,0
5748,469,341,0
5749,469,1149,0
5750,469,350,0
5751,469,407,0
5752,469,1084,0
5753,469,760,0
5754,469,704,0
5755,469,1070,0
5756,469,108,0
5757,469,1300,0
5758,469,983,0
5759,469,1224,0
5760,469,480,0
5761,469,806,0
5762,469,749,0
5763,470,1140,0
5764,470,99,0
5765,470,509,0
5766,470,170,0
5767,470,810,0
5768,470,1297,0
5769,470,821,0
5770,470,1043,0
5771,470,483,0
5772,470,467,0
5773,470,660,0
5774,470,882,0
5775,470,903,0
5776,470,592,0
5777,470,479,0
5778,470,4,0
5779,470,884,0
5780,470,1294,0
5781,470,775,0
5782,470,267,0
5783,470,916,0
5784,470,1144,0
5785,470,491,0
5786,470,1209,0
5787,470,175,0
5788,470,804,0
5789,470,1225,0
5790,470,611,0
5791,470,364,0
5792,470,1010,0
5793,470,656,0
5794,470,710,0
5795,470,213,0
5796,470,986,0
5797,470,57,0
5798,470,742,0
5799,470,833,0
5800,470,714,0
5801,470,148,0
5802,470,844,0
5803,470,234,0
5804,470,361,0
5805,470,487,0
5806,470,610,0
5807,470,186,0
5808,470,191,0
5809,470,1194,0
5810,470,525,0
5811,470,169,0
5812,470,1184,0
5813,470,147,0
5814,470,919,0
5815,470,528,0
5816,470,24,0
5817,470,734,0
5818,470,216,0
5819,470,434,0
5820,470,1286,0
5821,470,966,0
5822,470,269,0
5823,470,796,0
5824,470,144,0
5825,470,599,0
5826,470,1267,0
5827,470,34,0
5828,470,1076,0
5829,470,981,0
5830,470,11,0
5831,470,219,0
5832,470,746,0
5833,470,279,0
5834,470,341,0
5835,470,829,0
5836,470,1256,0
5837,470,971,0
5838,470,257,0
5839,470,128,0
5840,470,201,0
5841,470,687,0
5842,470,1169,0
5843,470,163,0
5844,470,639,0
5845,470,1164,0
5846,470,96,0
5847,470,902,0
5848,470,38,0
5849,470,794,0
5850,470,320,0
5851,470,600,0
5852,470,92,0
5853,470,1227,0
5854,470,554,0
5855,470,709,0
5856,470,1319,0
5857,470,428,0
5858,470,1018,0
5859,470,1232,0
5860,470,77,0
5861,470,620,0
5862,470,1090,0
5863,470,143,0
5864,470,127,0
5865,470,329,0
5866,470,827,0
5867,470,963,0
5868,470,246,0
5869,470,1068,0
5870,470,603,0
5871,470,1234,0
5872,470,860,0
5873,470,706,0
5874,470,1021,0
5875,470,316,0
5876,470,772,0
5877,470,1250,0
5878,470,393,0
5879,470,541,0
5880,470,702,0
5881,470,1080,0
5882,470,160,0
5883,470,917,0
5884,470,945,0
5885,470,139,0
5886,470,300,0
5887,470,193,0
5888,470,403,0
5889,470,843,0
5890,470,935,0
5891,470,226,0
5892,470,598,0
5893,470,358,0
5894,470,1288,0
5895,470,1162,0
5896,470,1028,0
5897,470,759,0
5898,470,391,0
5899,470,1159,0
5900,470,202,0
5901,470,946,0
5902,470,1005,0
5903,470,696,0
5904,470,220,0
5905,470,299,0
5906,470,223,0
5907,470,553,0
5908,470,1049,0
5909,470,712,0
5910,470,40,0
5911,470,955,0
5912,470,463,0
5913,470,110,0
5914,470,115,0
5915,470,3,0
5916,470,249,0
5917,470,1054,0
5918,470,394,0
5919,470,384,0
5920,470,1108,0
5921,470,875,0
5922,470,1121,0
5923,470,908,0
5924,470,669,0
5925,470,811,0
5926,470,918,0
5927,470,1081,0
5928,470,1306,0
5929,470,195,0
5930,470,818,0
5931,470,577,0
5932,470,765,0
5933,470,343,0
5934,470,172,0
5935,470,214,0
5936,470,894,0
5937,470,1310,0
5938,470,489,0
5939,470,565,0
5940,470,877,0
5941,470,475,0
5942,470,755,0
5943,470,1161,0
5944,470,1,0
5945,470,303,0
5946,470,782,0
5947,470,264,0
5948,470,94,0
5949,470,1101,0
5950,470,988,0
5951,470,308,0
5952,470,778,0
5953,470,66,0
5954,470,1096,0
5955,470,616,0
5956,470,952,0
5957,470,521,0
5958,470,1177,0
5959,470,90,0
5960,470,1219,0
5961,470,524,0
5962,470,451,0
5963,470,699,0
5964,470,915,0
5965,470,1208,0
5966,470,798,0
5967,470,905,0
5968,470,1215,0
5969,470,14,0
5970,470,382,0
5971,470,233,0
5972,470,283,0
5973,470,52,0
5974,470,61,0
5975,470,1150,0
5976,470,943,0
5977,470,192,0
5978,470,991,0
5979,470,182,0
5980,470,1307,0
5981,470,1151,0
5982,470,522,0
5983,470,764,0
5984,470,317,0
5985,470,906,0
5986,470,421,0
5987,470,157,0
5988,470,853,0
5989,470,1173,0
5990,470,1130,0
5991,470,1189,0
5992,470,683,0
5993,470,1261,0
5994,470,445,0
5995,470,346,0
5996,470,1124,0
5997,470,184,0
5998,470,1038,0
5999,470,1217,0
6000,470,987,0
6001,470,331,0
6002,470,32,0
6003,470,292,0
6004,470,983,0
6005,470,133,0
6006,470,545,0
6007,470,270,0
6008,470,140,0
6009,470,253,0
6010,470,929,0
6011,470,982,0
6012,470,124,0
6013,470,674,0
6014,470,204,0
6015,470,1213,0
6016,470,326,0
6017,470,80,0
6018,470,960,0
6019,470,715,0
6020,470,1275,0
6021,470,970,0
6022,470,62,0
6023,470,559,0
6024,470,1071,0
6025,470,888,0
6026,470,481,0
6027,470,997,0
6028,470,596,0
6029,470,1180,0
6030,470,801,0
6031,470,688,0
6032,470,1074,0
6033,470,33,0
6034,470,345,0
6035,470,623,0
6036,470,225,0
6037,470,548,0
6038,470,334,0
6039,470,684,0
6040,470,1069,0
6041,470,440,0
6042,470,636,0
6043,470,396,0
6044,470,0,0
6045,470,484,0
6046,470,241,0
6047,470,352,0
6048,470,379,0
6049,470,1178,0
6050,470,189,0
6051,470,1181,0
6052,470,972,0
6053,470,1170,0
6054,470,984,0
6055,470,808,0
6056,470,1276,0
6057,470,486,0
6058,470,880,0
6059,470,678,0
6060,470,260,0
6061,470,941,0
6062,470,248,0
6063,470,1141,0
6064,470,936,0
6065,470,372,0
6066,470,120,0
6067,470,1064,0
6068,470,834,0
6069,470,800,0
6070,470,1129,0
6071,470,25,0
6072,470,339,0
6073,470,724,0
6074,470,533,0
6075,470,507,0
6076,470,1029,0
6077,470,81,0
6078,470,1206,0
6079,470,719,0
6080,470,530,0
6081,470,408,0
6082,470,473,0
6083,470,239,0
6084,470,812,0
6085,470,612,0
6086,470,1133,0
6087,470,328,0
6088,470,693,0
6089,470,788,0
6090,470,1278,0
6091,470,287,0
6092,470,21,0
6093,470,863,0
6094,470,482,0
6095,470,816,0
6096,470,126,0
6097,470,198,0
6098,470,1179,0
6099,470,462,0
6100,470,471,0
6101,470,604,0
6102,470,538,0
6103,470,97,0
6104,470,118,0
6105,470,930,0
6106,470,1277,0
6107,470,1119,0
6108,470,723,0
6109,470,1106,0
6110,470,864,0
6111,470,142,0
6112,470,1120,0
6113,470,1291,0
6114,470,566,0
6115,470,580,0
6116,470,1205,0
6117,470,780,0
6118,470,237,0
6119,470,1295,0
6120,470,542,0
6121,470,718,0
6122,470,1318,0
6123,470,1166,0
6124,470,518,0
6125,470,187,0
6126,470,240,0
6127,470,593,0
6128,470,79,0
6129,470,582,0
6130,470,130,0
6131,470,1316,0
6132,470,913,0
6133,470,1087,0
6134,470,1160,0
6135,470,1197,0
6136,470,263,0
6137,470,1287,0
6138,470,342,0
6139,470,1143,0
6140,470,1246,0
6141,470,614,0
6142,470,49,0
6143,470,63,0
6144,470,517,0
6145,470,280,0
6146,470,73,0
6147,470,790,0
6148,470,717,0
6149,470,630,0
6150,470,792,0
6151,470,647,0
6152,470,700,0
6153,470,1023,0
6154,470,28,0
6155,470,256,0
6156,470,174,0
6157,470,215,0
6158,470,406,0
6159,470,377,0
6160,470,103,0
6161,470,793,0
6162,470,199,0
6163,470,858,0
6164,470,5,0
6165,470,1260,0
6166,470,266,0
6167,470,114,0
6168,470,951,0
6169,470,583,0
6170,470,167,0
6171,470,149,0
6172,470,1309,0
6173,470,781,0
6174,470,819,0
6175,470,443,0
6176,470,1103,0
6177,470,1311,0
6178,470,1046,0
6179,470,410,0
6180,470,1198,0
6181,470,86,0
6182,470,318,0
6183,470,1183,0
6184,470,48,0
6185,470,1236,0
6186,470,581,0
6187,470,950,0
6188,470,956,0
6189,470,1117,0
6190,470,153,0
6191,470,627,0
6192,470,506,0
6193,470,1255,0
6194,470,102,0
6195,470,229,0
6196,470,879,0
6197,470,1258,0
6198,470,1146,0
6199,470,969,0
6200,470,453,0
6201,470,22,0
6202,470,1296,0
6203,470,291,0
6204,470,1191,0
6205,470,1167,0
6206,470,569,0
6207,470,298,0
6208,470,1026,0
6209,470,1304,0
6210,470,404,0
6211,470,1153,0
6212,470,369,0
6213,470,418,0
6214,470,1058,0
6215,470,464,0
6216,470,1193,0
6217,470,881,0
6218,470,1172,0
6219,470,1006,0
6220,470,1259,0
6221,470,1190,0
6222,470,667,0
6223,470,1134,0
6224,470,1252,0
6225,470,526,0
6226,470,203,0
6227,470,1230,0
6228,470,332,0
6229,470,1263,0
6230,470,1266,0
6231,470,1097,0
6232,470,872,0
6233,470,492,0
6234,470,1305,0
6235,470,898,0
6236,470,461,0
6237,470,632,0
6238,470,161,0
6239,470,564,0
6240,470,272,0
6241,470,1284,0
6242,470,131,0
6243,470,494,0
6244,470,460,0
6245,470,1253,0
6246,470,756,0
6247,470,785,0
6248,470,1011,0
6249,470,974,0
6250,470,638,0
6251,470,1214,0
6252,470,208,0
6253,470,295,0
6254,470,448,0
6255,470,1073,0
6256,470,37,0
6257,470,689,0
6258,470,672,0
6259,470,978,0
6260,470,650,0
6261,470,20,0
6262,470,1163,0
6263,470,980,0
6264,470,1082,0
6265,470,661,0
6266,470,713,0
6267,470,762,0
6268,470,1122,0
6269,470,1293,0
6270,470,931,0
6271,470,851,0
6272,470,370,0
6273,470,155,0
6274,470,1290,0
6275,470,994,0
6276,470,1025,0
6277,470,927,0
6278,470,490,0
6279,470,400,0
6280,470,653,0
6281,470,958,0
6282,470,730,0
6283,470,572,0
6284,470,904,0
6285,470,848,0
6286,470,617,0
6287,470,39,0
6288,470,594,0
6289,470,336,0
6290,470,1008,0
6291,470,937,0
6292,470,849,0
6293,470,424,0
6294,470,870,0
6295,470,1098,0
6296,470,1035,0
6297,470,830,0
6298,470,867,0
6299,470,1104,0
6300,470,551,0
6301,470,727,0
6302,470,181,0
6303,470,625,0
6304,470,450,0
6305,470,171,0
6306,470,641,0
6307,470,1013,0
6308,470,832,0
6309,470,1072,0
6310,470,129,0
6311,470,499,0
6312,470,458,0
6313,470,135,0
6314,470,1292,0
6315,470,932,0
6316,470,631,0
6317,470,1265,0
6318,470,739,0
6319,470,922,0
6320,470,221,0
6321,470,282,0
6322,470,691,0
6323,470,78,0
6324,470,98,0
6325,470,1274,0
6326,470,512,0
6327,470,1237,0
6328,470,82,0
6329,470,645,0
6330,470,992,0
6331,470,422,0
6332,470,365,0
6333,470,485,0
6334,470,1231,0
6335,470,417,0
6336,470,111,0
6337,470,837,0
6338,470,254,0
6339,470,285,0
6340,470,31,0
6341,470,651,0
6342,470,665,0
6343,470,514,0
6344,470,444,0
6345,470,571,0
6346,470,803,0
6347,470,1105,0
6348,470,921,0
6349,470,1088,0
6350,470,1128,0
6351,470,15,0
6352,470,1084,0
6353,470,597,0
6354,470,1186,0
6355,470,277,0
6356,470,207,0
6357,470,245,0
6358,470,1280,0
6359,470,887,0
6360,470,1157,0
6361,470,511,0
6362,470,729,0
6363,470,1075,0
6364,470,312,0
6365,470,138,0
6366,470,141,0
6367,470,679,0
6368,470,18,0
6369,470,839,0
6370,470,1264,0
6371,470,968,0
6372,470,252,0
6373,470,626,0
6374,470,375,0
6375,470,1282,0
6376,470,896,0
6377,470,883,0
6378,470,401,0
6379,470,387,0
6380,470,1171,0
6381,470,72,0
6382,470,948,0
6383,470,12,0
6384,470,480,0
6385,470,1045,0
6386,470,433,0
6387,470,767,0
6388,470,1248,0
6389,470,69,0
6390,470,606,0
6391,470,1137,0
6392,470,89,0
6393,470,562,0
6394,470,1240,0
6395,470,276,0
6396,470,109,0
6397,470,735,0
6398,470,909,0
6399,470,1079,0
6400,470,841,0
6401,470,977,0
6402,470,44,0
6403,470,975,0
6404,470,925,0
6405,470,550,0
6406,470,1127,0
6407,470,586,0
6408,470,1207,0
6409,470,1156,0
6410,470,889,0
6411,470,441,0
6412,470,1020,0
6413,470,655,0
6414,470,901,0
6415,470,602,0
6416,470,923,0
6417,470,890,0
6418,470,940,0
6419,470,1000,0
6420,470,405,0
6421,470,122,0
6422,470,567,0
6423,470,865,0
6424,470,716,0
6425,470,468,0
6426,470,738,0
6427,470,1212,0
6428,470,107,0
6429,470,1126,0
6430,470,1111,0
6431,470,613,0
6432,470,663,0
6433,470,297,0
6434,470,1176,0
6435,470,19,0
6436,470,539,0
6437,470,773,0
6438,470,1235,0
6439,470,53,0
6440,470,255,0
6441,470,447,0
6442,470,855,0
6443,470,831,0
6444,470,648,0
6445,470,777,0
6446,470,1002,0
6447,470,159,0
6448,470,959,0
6449,470,95,0
6450,470,353,0
6451,470,591,0
6452,470,218,0
6453,470,23,0
6454,470,976,0
6455,470,842,0
6456,470,807,0
6457,470,474,0
6458,470,962,0
6459,470,1279,0
6460,470,113,0
6461,470,314,0
6462,470,546,0
6463,470,741,0
6464,470,378,0
6465,470,145,0
6466,470,642,0
6467,470,707,0
6468,470,134,0
6469,470,454,0
6470,470,76,0
6471,470,885,0
6472,470,27,0
6473,470,629,0
6474,470,555,0
6475,470,212,0
6476,470,43,0
6477,470,744,0
6478,470,360,0
6479,470,886,0
6480,470,309,0
6481,470,695,0
6482,470,873,0
6483,470,1027,0
6484,470,619,0
6485,470,907,0
6486,470,1254,0
6487,470,1063,0
6488,470,662,0
6489,470,108,0
6490,470,9,0
6491,470,609,0
6492,470,637,0
6493,470,558,0
6494,470,123,0
6495,470,721,0
6496,470,325,0
6497,470,1271,0
6498,470,93,0
6499,470,431,0
6500,470,787,0
6501,470,383,0
6502,470,60,0
6503,470,1136,0
6504,470,584,0
6505,470,1041,0
6506,470,238,0
6507,470,892,0
6508,470,1283,0
6509,470,313,0
6510,470,708,0
6511,470,1210,0
6512,470,351,0
6513,470,222,0
6514,470,501,0
6515,470,1300,0
6516,470,1221,0
6517,470,230,0
6518,470,822,0
6519,470,1042,0
6520,470,100,0
6521,470,376,0
6522,470,6,0
6523,470,452,0
6524,470,754,0
6525,470,979,0
6526,470,414,0
6527,470,1036,0
6528,470,1204,0
6529,470,83,0
6530,470,847,0
6531,470,957,0
6532,470,556,0
6533,470,322,0
6534,470,995,0
6535,470,228,0
6536,470,802,0
6537,470,211,0
6538,470,1070,0
6539,470,274,0
6540,470,1039,0
6541,470,1239,0
6542,470,1148,0
6543,470,296,0
6544,470,1308,0
6545,470,1012,0
6546,470,236,0
6547,470,413,0
6548,470,200,0
6549,470,574,0
6550,470,1195,0
6551,470,162,0
6552,470,704,0
6553,470,105,0
6554,470,302,0
6555,470,1024,0
6556,470,703,0
6557,470,1303,0
6558,470,769,0
6559,470,1203,0
6560,470,380,0
6561,470,190,0
6562,470,388,0
6563,470,757,0
6564,470,435,0
6565,470,1114,0
6566,470,878,0
6567,470,41,0
6568,470,231,0
6569,470,646,0
6570,470,531,0
6571,470,330,0
6572,470,1109,0
6573,470,654,0
6574,470,347,0
6575,470,1249,0
6576,470,1022,0
6577,470,813,0
6578,470,55,0
6579,470,776,0
6580,470,1312,0
6581,470,826,0
6582,470,415,0
6583,470,520,0
6584,470,838,0
6585,470,368,0
6586,470,965,0
6587,470,337,0
6588,470,938,0
6589,470,35,0
6590,470,64,0
6591,470,871,0
6592,470,1200,0
6593,470,692,0
6594,470,751,0
6595,470,420,0
6596,470,497,0
6597,470,117,0
6598,470,1053,0
6599,470,398,0
6600,470,348,0
6601,470,1201,0
6602,470,1047,0
6603,470,488,0
6604,470,815,0
6605,470,933,0
6606,470,179,0
6607,470,740,0
6608,470,288,0
6609,470,437,0
6610,470,112,0
6611,470,1229,0
6612,470,523,0
6613,470,825,0
6614,470,1083,0
6615,498,594,0
6616,498,305,0
6617,498,173,0
6618,498,907,0
6619,498,199,0
6620,498,1081,0
6621,498,133,0
6622,498,832,0
6623,498,1142,0
6624,498,114,0
6625,498,42,0
6626,498,496,0
6627,498,1195,0
6628,498,372,0
6629,498,103,0
6630,498,1171,0
6631,498,292,0
6632,498,3,0
6633,498,141,0
6634,498,600,0
6635,498,66,0
6636,498,928,0
6637,498,1052,0
6638,498,340,0
6639,498,570,0
6640,498,104,0
6641,498,390,0
6642,498,933,0
6643,498,898,0
6644,498,1217,0
6645,498,1307,0
6646,498,579,0
6647,498,131,0
6648,498,331,0
6649,498,29,0
6650,498,1040,0
6651,498,515,0
6652,498,454,0
6653,498,627,0
6654,498,43,0
6655,498,1082,0
6656,498,1012,0
6657,498,887,0
6658,498,402,0
6659,498,520,0
6660,498,851,0
6661,498,1253,0
6662,498,1197,0
6663,498,1002,0
6664,498,656,0
6665,498,1108,0
6666,498,998,0
6667,498,697,0
6668,498,910,0
6669,498,1020,0
6670,498,1117,0
6671,498,223,0
6672,498,913,0
6673,498,351,0
6674,498,1284,0
6675,498,418,0
6676,498,151,0
6677,498,400,0
6678,498,176,0
6679,498,15,0
6680,498,577,0
6681,498,208,0
6682,498,626,0
6683,498,493,0
6684,498,770,0
6685,498,407,0
6686,498,892,0
6687,498,782,0
6688,498,1099,0
6689,498,285,0
6690,498,1268,0
6691,498,1067,0
6692,498,664,0
6693,498,653,0
6694,498,172,0
6695,498,459,0
6696,498,1229,0
6697,498,303,0
6698,498,533,0
6699,498,376,0
6700,498,1261,0
6701,498,385,0
6702,498,63,0
6703,498,1068,0
6704,498,1059,0
6705,498,0,0
6706,498,1288,0
6707,498,1139,0
6708,498,446,0
6709,498,396,0
6710,498,1103,0
6711,498,1172,0
6712,498,867,0
6713,498,993,0
6714,498,1164,0
6715,498,761,0
6716,498,717,0
6717,498,806,0
6718,498,205,0
6719,498,395,0
6720,498,224,0
6721,498,716,0
6722,498,814,0
6723,498,1000,0
6724,498,138,0
6725,498,1088,0
6726,498,634,0
6727,498,745,0
6728,498,92,0
6729,498,839,0
6730,498,1134,0
6731,498,128,0
6732,498,895,0
6733,498,1054,0
6734,498,546,0
6735,498,1249,0
6736,498,330,0
6737,498,251,0
6738,498,682,0
6739,498,544,0
6740,498,517,0
6741,498,1075,0
6742,498,1165,0
6743,498,920,0
6744,498,781,0
6745,498,1301,0
6746,498,197,0
6747,498,9,0
6748,498,406,0
6749,498,598,0
6750,498,523,0
6751,498,282,0
6752,498,908,0
6753,498,475,0
6754,498,923,0
6755,498,765,0
6756,498,45,0
6757,498,129,0
6758,498,462,0
6759,498,109,0
6760,498,1003,0
6761,498,1078,0
6762,498,568,0
6763,498,450,0
6764,498,463,0
6765,498,317,0
6766,498,1273,0
6767,498,758,0
6768,498,858,0
6769,498,1118,0
6770,498,691,0
6771,498,524,0
6772,498,1060,0
6773,498,725,0
6774,498,863,0
6775,498,1115,0
6776,498,49,0
6777,498,1291,0
6778,498,1252,0
6779,498,60,0
6780,498,647,0
6781,498,1074,0
6782,498,511,0
6783,498,1110,0
6784,498,899,0
6785,498,638,0
6786,498,253,0
6787,498,486,0
6788,498,518,0
6789,498,369,0
6790,498,51,0
6791,498,1283,0
6792,498,1149,0
6793,498,207,0
6794,498,771,0
6795,498,739,0
6796,498,164,0
6797,498,1136,0
6798,498,1222,0
6799,498,1058,0
6800,498,671,0
6801,498,381,0
6802,498,1053,0
6803,498,1206,0
6804,498,718,0
6805,498,132,0
6806,498,359,0
6807,498,1223,0
6808,498,75,0
6809,498,473,0
6810,498,95,0
6811,498,235,0
6812,498,622,0
6813,498,927,0
6814,498,346,0
6815,498,143,0
6816,498,850,0
6817,498,321,0
6818,498,439,0
6819,498,1098,0
6820,498,84,0
6821,498,1151,0
6822,498,1120,0
6823,498,680,0
6824,498,909,0
6825,498,881,0
6826,498,427,0
6827,498,494,0
6828,498,383,0
6829,498,145,0
6830,498,550,0
6831,498,1243,0
6832,498,1198,0
6833,498,730,0
6834,498,377,0
6835,498,1254,0
6836,498,274,0
6837,498,575,0
6838,498,246,0
6839,498,1183,0
6840,498,833,0
6841,498,315,0
6842,498,581,0
6843,498,963,0
6844,498,1299,0
6845,498,882,0
6846,498,211,0
6847,498,777,0
6848,498,480,0
6849,498,336,0
6850,498,616,0
6851,498,1292,0
6852,498,264,0
6853,498,1269,0
6854,498,768,0
6855,498,392,0
6856,498,1158,0
6857,498,1182,0
6858,498,354,0
6859,498,230,0
6860,498,357,0
6861,498,198,0
6862,498,873,0
6863,498,606,0
6864,498,1080,0
6865,498,308,0
6866,498,1296,0
6867,498,1247,0
6868,498,798,0
6869,498,411,0
6870,498,583,0
6871,498,1234,0
6872,498,375,0
6873,498,1313,0
6874,498,917,0
6875,498,955,0
6876,498,819,0
6877,498,130,0
6878,498,448,0
6879,498,1010,0
6880,498,218,0
6881,498,57,0
6882,498,1265,0
6883,498,1070,0
6884,498,1199,0
6885,498,759,0
6886,498,1162,0
6887,498,1190,0
6888,498,216,0
6889,498,327,0
6890,498,543,0
6891,498,322,0
6892,498,566,0
6893,498,901,0
6894,498,677,0
6895,498,311,0
6896,498,393,0
6897,498,661,0
6898,498,290,0
6899,498,191,0
6900,498,710,0
6901,498,936,0
6902,498,237,0
6903,498,300,0
6904,498,1129,0
6905,498,1260,0
6906,498,877,0
